product_id,representation,protocol,candidate_quantity,training_percentile,raw_mean,raw_median,raw_p10,raw_p25,raw_p75,raw_p90
100076AAA08Z,Q2,A,6727.0,50,0.17507096749527157,0.10923647890743571,0.0647248080995389,0.08836798581651477,0.1426460807266583,0.2981273998489046
100076AAA08Z,Q2,A,19141.5,75,0.18337468467825122,0.11666052286547526,0.0660079522570909,0.09447590859187985,0.1537230232398312,0.30480324914039836
100076AAA08Z,Q2,A,39877.0,90,0.1875800112098428,0.12065446864310458,0.06869215044853326,0.09646776852843023,0.15681289791806158,0.31118958558597487
100076AAA08Z,Q2,B,1145.5,10,0.1427380220271876,0.09084322426920691,0.05437349074792082,0.0695498292362152,0.10325321260849951,0.13160924583868397
100076AAA08Z,Q2,B,2511.25,25,0.1427380220271876,0.09084322426920691,0.05437349074792082,0.0695498292362152,0.10325321260849951,0.13160924583868397
100076AAA08Z,Q2,B,6727.0,50,0.1427380220271876,0.09084322426920691,0.05437349074792082,0.0695498292362152,0.10325321260849951,0.13160924583868397
100076AAA08Z,Q2,B,19141.5,75,0.145982326499697,0.09314836616926381,0.05597575574095814,0.07114943227312266,0.10680287217335337,0.13821430073358207
100076AAA08Z,Q2,B,39877.0,90,0.1528020027251494,0.09594227217716586,0.057246831830322725,0.07286093423588424,0.11121612910891199,0.15069706990247722
100076AAA08Z,Q4,A,1145.5,10,0.16362558307060002,0.09176498575701865,0.05149033154880754,0.06802963711241142,0.13739485574113075,0.2995192878996119
100076AAA08Z,Q4,A,2511.25,25,0.16605767962653953,0.09502241059514273,0.0511199084586512,0.07187224101976677,0.13632999232305573,0.2943965168558657
100076AAA08Z,Q4,A,6727.0,50,0.1717864478987271,0.10170847206718517,0.06002914577443067,0.0833407969672213,0.149693059920599,0.27847959626916113
100076AAA08Z,Q4,A,19141.5,75,0.17092175855019265,0.10132099372427822,0.05913593389432981,0.08161374056165163,0.14601926277580782,0.27565349188011345
100076AAA08Z,Q4,A,39877.0,90,0.17331397274146526,0.10119948813744734,0.05695783681086985,0.07842563255270907,0.1403060994160405,0.2966098771857372
100076AAA08Z,Q4,B,1145.5,10,0.13475514723877594,0.07493376570013316,0.032603477701663205,0.04981094899547167,0.09506519140205161,0.13767785573994187
100076AAA08Z,Q4,B,2511.25,25,0.13800828828858544,0.07807485611934009,0.034433702156911036,0.052863989401974856,0.1019862983629185,0.13795799907101342
100076AAA08Z,Q4,B,6727.0,50,0.13975192259064323,0.08040123164115837,0.03501527161890145,0.05418558823209607,0.1047267674600968,0.13962640559903985
100076AAA08Z,Q4,B,19141.5,75,0.14135732074682697,0.0811529727203073,0.03567470904650324,0.0547068021384578,0.1062757672151363,0.15104828503378134
100076AAA08Z,Q4,B,39877.0,90,0.14767411588822316,0.08779434759605059,0.03812237318910478,0.05814684973709296,0.11367434623672458,0.1587351808110035
100076AAK08W,Q2,A,573.5,10,0.18219295492569376,0.10597226531079343,0.0636665065052678,0.0815545152296689,0.14509237247128814,0.6740103914845516
100076AAK08W,Q2,A,1108.75,25,0.18291160962090422,0.10666052445815767,0.0647248080995389,0.08255652535222793,0.14391689833934487,0.7117028378246398
100076AAK08W,Q2,A,4814.0,50,0.18247140339390303,0.10568185306919646,0.06353310819131289,0.08194084926859567,0.147411736860942,0.7152030645071038
100076AAK08W,Q2,A,13333.75,75,0.19050612680083998,0.11298317341231132,0.0660079522570909,0.08733866040388764,0.15397830025578443,0.7273238405585987
